Price,Area,AddressStreet,AddressStreetNumber,District,BedroomQuantity,Link,Latitue,Longitude,Source
320000,61.64,avenida protasio alves,3560,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/265999,-30.038453,-51.175376,AUXILIADORA
320000,75,rua vitor hugo,346,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/143314,-30.0464382,-51.1889134,AUXILIADORA
320000,61.47,rua vitor hugo,346,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/45006,-30.0464382,-51.1889134,AUXILIADORA
1466868,106,travessa professor tupi caldas,80,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/254222,-30.0376437,-51.1789155,AUXILIADORA
1478964.15,110,travessa professor tupi caldas,79,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/338661,-30.0378643,-51.1787316,AUXILIADORA
1490000,110.75,travessa professor tupi caldas,80,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/254162,-30.0376437,-51.1789155,AUXILIADORA
1521498.76,107,travessa professor tupi caldas,79,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/338663,-30.0378643,-51.1787316,AUXILIADORA
1529000,104.96,rua professor fitzgerald,110,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/298057,-30.0379802,-51.18300910000001,AUXILIADORA
1680000,105.49,avenida itajai,395,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/82878,-30.0357831,-51.18421439999999,AUXILIADORA
1700000,118.55,avenida soledade,400,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/253520,-30.0336345,-51.1799936,AUXILIADORA
1742895,106,travessa professor tupi caldas,80,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/254225,-30.0376437,-51.1789155,AUXILIADORA
1761654.11,107,travessa professor tupi caldas,80,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/254224,-30.0376437,-51.1789155,AUXILIADORA
1780000,118.55,avenida soledade,400,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/204978,-30.0336345,-51.1799936,AUXILIADORA
1800000,118.55,avenida soledade,400,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/211992,-30.0336345,-51.1799936,AUXILIADORA
300000,59.66,rua barao do amazonas,930,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/378968,-30.0520197,-51.18742950000001,AUXILIADORA
300000,75.46,avenida protasio alves,1785,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/219834,-30.0427468,-51.19103819999999,AUXILIADORA
299000,67.68,rua carazinho,85,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/344667,-30.042577,-51.18271799999999,AUXILIADORA
299000,57.9,avenida protasio alves,7355,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/300198,-30.0434382,-51.13786650000001,AUXILIADORA
295000,74.72,avenida protasio alves,1272,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/151325,-30.0401447,-51.1953613,AUXILIADORA
290000,69.58,avenida protasio alves,1398,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/368584,-30.0401566,-51.1940213,AUXILIADORA
290000,71.01,avenida alegrete,488,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/263758,-30.0385811,-51.1851053,AUXILIADORA
290000,67.28,rua felipe de oliveira,249,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/252048,-30.0429315,-51.199354,AUXILIADORA
280000,80,avenida alegrete,488,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/400084,-30.0385811,-51.1851053,AUXILIADORA
275500,54,avenida protasio alves,7355,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/370767,-30.0434382,-51.13786650000001,AUXILIADORA
275000,89,avenida protasio alves,1440,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/239110,-30.0400142,-51.19361259999999,AUXILIADORA
270000,68.24,avenida protasio alves,3262,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/366976,-30.0404432,-51.1776365,AUXILIADORA
270000,58.57,avenida ipiranga,3427,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/343432,-30.049237,-51.1964958,AUXILIADORA
270000,61.41,rua visconde de duprat,220,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/301399,-30.0416664,-51.1773097,AUXILIADORA
269000,57.51,avenida ijui,85,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/376692,-30.0429415,-51.185511,AUXILIADORA
265000,49,rua artigas,102,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/337417,-30.0477893,-51.1899725,AUXILIADORA
245000,73.61,avenida protasio alves,3560,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/391104,-30.0384226,-51.1753965,AUXILIADORA
220000,64.57,avenida protasio alves,1469,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/394377,-30.04045,-51.19398,AUXILIADORA
250000,56,rua felizardo,486,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/337058,-30.0473528,-51.183888000000024,AUXILIADORA
257000,67.78,rua felipe de oliveira,162,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/372527,-30.0424574,-51.2001755,AUXILIADORA
215000,58,avenida ipiranga,3377,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/352312,-30.0483842,-51.1971271,AUXILIADORA
250000,77.38,avenida protasio alves,2625,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/370730,-30.0435378,-51.1828473,AUXILIADORA
255000,81,avenida protasio alves,2195,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/376598,-30.0438149,-51.1871972,AUXILIADORA
245000,77.38,avenida protasio alves,2625,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/365301,-30.0435378,-51.1828473,AUXILIADORA
250000,61.81,rua faria santos,110,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/294617,-30.043654,-51.19020399999999,AUXILIADORA
250000,63.23,avenida coronel lucas de oliveira,1609,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/306705,-30.0367492,-51.1948795,AUXILIADORA
240000,84.76,avenida coronel lucas de oliveira,1626,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/302663,-30.0368705,-51.1940213,AUXILIADORA
260000,47.63,avenida protasio alves,8201,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/309808,-30.0418239,-51.1296093,AUXILIADORA
245000,68.03,rua professor cristiano fischer,120,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/260292,-30.040868,-51.17156989999999,AUXILIADORA
250000,77.38,avenida protasio alves,2625,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/253875,-30.0435378,-51.1828473,AUXILIADORA
228000,76,avenida protasio alves,3210,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/272863,-30.040872,-51.1778029,AUXILIADORA
194750,62.18,rua engenheiro antonio carlos tibirica,270,petrópolis,2,https://www.auxiliadorapredial.com.br/imovel/venda/241394,-30.0475288,-51.1757164,AUXILIADORA
710000,99.95,avenida lageado,460,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/224062,-30.0393322,-51.1851338,AUXILIADORA
719000,90.4,avenida coronel lucas de oliveira,2623,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/352796,-30.0460532,-51.196085,AUXILIADORA
700000,114,avenida itaqui,294,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/337019,-30.0410247,-51.1888929,AUXILIADORA
700000,138.08,rua professor cristiano fischer,99,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/68533,-30.0404967,-51.1722031,AUXILIADORA
720000,114.06,rua felipe de oliveira,400,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/292012,-30.0427712,-51.1975766,AUXILIADORA
720000,96.79,avenida alegrete,139,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/252043,-30.0398626,-51.1884639,AUXILIADORA
699000,97.03,rua carvalho monteiro,75,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/358356,-30.0318793,-51.1807212,AUXILIADORA
695000,123,avenida bage,1163,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/313263,-30.0368642,-51.179439,AUXILIADORA
730000,94.31,rua sacadura cabral,130,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/402400,-30.04479629999999,-51.1799857,AUXILIADORA
690000,94,avenida ijui,350,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/403147,-30.0406764,-51.186863,AUXILIADORA
690000,91.73,rua coronel corte real,717,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/321699,-30.0467648,-51.1950021,AUXILIADORA
737900,91.93,avenida bage,272,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/238327,-30.0409876,-51.1871972,AUXILIADORA
740000,127.75,avenida iguassu,176,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/357188,-30.0406976,-51.1788315,AUXILIADORA
680000,115,avenida coronel lucas de oliveira,1487,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/388312,-30.03565529999999,-51.1949203,AUXILIADORA
680000,118,avenida coronel lucas de oliveira,2315,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/345934,-30.0431102,-51.19536979999999,AUXILIADORA
680000,87.51,avenida neusa goulart brizola,500,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/282919,-30.0383489,-51.1940523,AUXILIADORA
680000,123,avenida ijui,342,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/240553,-30.0408069,-51.1867886,AUXILIADORA
674500,71,rua professor cristiano fischer,346,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/388501,-30.0431727,-51.1712226,AUXILIADORA
749000,101,rua caju,84,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/326186,-30.0440645,-51.1817302,AUXILIADORA
750000,85.01,avenida coronel lucas de oliveira,2110,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/347411,-30.0413786,-51.1943482,AUXILIADORA
750000,117,avenida carlos gomes,1999,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/36968,-30.0374451,-51.17473589999997,AUXILIADORA
760000,89.88,rua mario antunes da cunha,185,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/368195,-30.0434939,-51.17809260000001,AUXILIADORA
760000,93,rua visconde de duprat,358,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/350814,-30.0406316,-51.1765334,AUXILIADORA
760000,120.26,avenida coronel lucas de oliveira,1500,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/325252,-30.0357886,-51.1940417,AUXILIADORA
663800,65.41,rua felizardo furtado,235,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/241077,-30.0461598,-51.1839079,AUXILIADORA
660250,109.16,avenida coronel lucas de oliveira,1618,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/378824,-30.036877,-51.19437929999999,AUXILIADORA
655500,123.4,avenida palmeira,258,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/32134,-30.0385012,-51.179189,AUXILIADORA
775000,92.07,rua eca de queiroz,349,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/253944,-30.0448568,-51.1926523,AUXILIADORA
778000,105.42,rua sinimbu,129,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/357642,-30.0404021,-51.1803125,AUXILIADORA
780000,104.6,rua alvares machado,120,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/324989,-30.04484039999999,-51.1866864,AUXILIADORA
780000,141.88,avenida iguassu,300,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/311673,-30.0396973,-51.1781268,AUXILIADORA
780000,68,rua riveira,280,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/187346,-30.0469004,-51.1897051,AUXILIADORA
650000,113.14,avenida coronel lucas de oliveira,1960,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/394412,-13.90108184065817,-50.713421874999995,AUXILIADORA
650000,85,avenida montenegro,160,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/139773,-30.0415207,-51.1809458,AUXILIADORA
650000,132.27,rua itaborai,152,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/152060,-30.0498681,-51.1917784,AUXILIADORA
649000,136.49,avenida guapore,16,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/344353,-30.03840989999999,-51.1770645,AUXILIADORA
789000,117,rua vicente da fontoura,2570,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/310161,-30.0394502,-51.1960474,AUXILIADORA
790000,90,avenida cacapava,272,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/387237,-30.0426115,-51.1835811,AUXILIADORA
790000,112.7,avenida lageado,1088,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/377429,-30.0359388,-51.1804964,AUXILIADORA
790000,152.71,avenida carlos gomes,911,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/333598,-30.0299728,-51.1810803,AUXILIADORA
790000,120.26,avenida coronel lucas de oliveira,1500,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/378388,-30.0357886,-51.1940417,AUXILIADORA
790000,93.42,avenida palmeira,559,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/251806,-30.0369982,-51.1815131,AUXILIADORA
640000,85.35,rua coronel corte real,65,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/344929,-30.0410294,-51.193477,AUXILIADORA
640000,102,rua guararapes,466,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/294471,-30.0449527,-51.1793933,AUXILIADORA
800000,114.71,avenida soledade,332,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/254396,-30.034272,-51.1805372,AUXILIADORA
800000,94.91,avenida soledade,423,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/219694,-30.0338634,-51.179475,AUXILIADORA
630000,106.36,rua carazinho,531,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/320413,-30.0386824,-51.1840919,AUXILIADORA
625000,124,rua coronel corte real,122,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/322591,-30.0415801,-51.1932243,AUXILIADORA
621000,78.75,rua maranguape,162,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/13211,-30.0440711,-51.1796588,AUXILIADORA
620000,110,rua lagoinha,53,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/375918,-30.0436459,-51.1812153,AUXILIADORA
845000,108,avenida itajai,168,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/350386,-30.0377991,-51.18402940000001,AUXILIADORA
610000,108,avenida carlos gomes,1652,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/332620,-30.03491,-51.1767786,AUXILIADORA
850000,103,rua professor cristiano fischer,668,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/335786,-30.0458552,-51.1721256,AUXILIADORA
850000,191.7,rua coronel corte real,781,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/361203,-30.0473424,-51.1951246,AUXILIADORA
850000,141.81,avenida pirapo,185,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/312035,-30.039391,-51.1784536,AUXILIADORA
850000,206.85,rua amelia teles,305,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/308324,-30.039648,-51.1905887,AUXILIADORA
860000,91.27,avenida guapore,241,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/400502,-30.0369685,-51.1790664,AUXILIADORA
864000,138,rua professor cristiano fischer,99,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/357824,-30.0404967,-51.1722031,AUXILIADORA
598000,81.16,rua professor cristiano fischer,876,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/86330,-30.0477909,-51.1721418,AUXILIADORA
890000,133,rua reis louzada,155,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/129736,-30.0483069,-51.192915,AUXILIADORA
890000,110.55,rua riveira,150,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/31629,-30.0464957,-51.1911608,AUXILIADORA
590000,91.92,avenida montenegro,250,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/343971,-30.0411392,-51.1817291,AUXILIADORA
590000,103.54,avenida joao obino,84,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/238508,-30.0360773,-51.1828661,AUXILIADORA
895000,162.52,rua coronel corte real,149,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/393263,-30.0419214,-51.1937572,AUXILIADORA
900000,127.75,avenida iguassu,176,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/33045,-30.0406976,-51.1788315,AUXILIADORA
580000,81.88,rua vicente da fontoura,2800,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/249052,-30.0373588,-51.19594810000001,AUXILIADORA
578000,141,rua vicente da fontoura,2453,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/95247,-30.0405539,-51.1958194,AUXILIADORA
930000,129.52,avenida soledade,386,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/400206,-30.0338284,-51.1802512,AUXILIADORA
570000,104.36,avenida iguassu,350,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/366705,-30.0392611,-51.1776978,AUXILIADORA
940000,113,rua felipe de oliveira,921,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/271687,-30.0441526,-51.1925502,AUXILIADORA
945000,130,avenida lageado,1072,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/234473,-30.0360677,-51.1805372,AUXILIADORA
950000,105,rua dario pederneiras,276,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/1050,-30.0462857,-51.19340829999999,AUXILIADORA
958000,125.37,avenida lageado,1226,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/207861,-30.034961,-51.1798835,AUXILIADORA
960000,117.4,rua itaborai,45,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/263980,-30.0500906,-51.19297919999997,AUXILIADORA
980000,130.7,rua lagoinha,103,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/372223,-30.0441038,-51.1812318,AUXILIADORA
980000,85.58,rua faria santos,315,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/217413,-30.0455097,-51.1910178,AUXILIADORA
555000,118.8,rua dario pederneiras,629,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/384453,-30.0494828,-51.1947977,AUXILIADORA
990000,104,rua saica,195,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/393469,-30.0467796,-51.1817084,AUXILIADORA
550000,95.9,avenida itajai,25,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/354742,-30.0388777,-51.1831725,AUXILIADORA
550000,126.6,avenida iguassu,189,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/290205,-30.0395448,-51.17826059999999,AUXILIADORA
550000,116.28,avenida protasio alves,865,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/301272,-30.03966429999999,-51.19968129999999,AUXILIADORA
